AP Name,Status,Total user,Availability
CMU_COM_REG_AP5636,"up 2d,19h,29m",0,98.53%
CMU_COM_REG_AP5637,"up 2d,19h,29m",0,98.65%
CMU_COM_REG_AP5638,"up 3d,19h,29m",0,98.01%
CMU_COM_REG_AP5639,"up 1d,19h,29m",0,98.63%
CMU_COM_REG_AP5640,"up 2d,19h,29m",0,98.60%
CMU_COM_REG_AP5641,"up 2d,19h,29m",0,98.44%
CMU_COM_REG_AP5642,"up 2d,19h,29m",0,98.52%
CMU_COM_REG_AP5643,"up 2d,19h,29m",0,98.63%
CMU_COM_REG_AP5644,"up 2d,19h,29m",0,98.65%
CMU_COM_REG_AP5645,"up 1d,19h,29m",0,98.64%
CMU_COM_REG_AP5646,"up 2d,19h,29m",0,98.66%
CMU_COM_REG_AP5647,"up 3d,19h,29m",0,98.98%
CMU_COM_REG_AP5648,"up 2d,19h,29m",0,98.47%
CMU_COM_REG_AP5681,"up 7d,19h,29m",0,98.83%
CMU_COM_REG_AP5813,"ma 1227d,12h,19m",0,86.42%
CMU_COM_REG_AP6458,"up 6d,19h,29m",0,97.60%
CMU_COM_REG_AP6459,"up 7d,19h,29m",0,98.84%
CMU_COM_REG_AP6460,"up 8d,19h,29m",0,99.29%
CMU_COM_REG_AP6490,"up 7d,19h,29m",1,98.85%
CMU_COM_SAVE_AP0745,"up 8d,14h,59m",0,99.05%
CMU_COM_SAVE_AP0746,"up 67d,6h,29m",0,99.64%
CMU_COM_SCB_AP6402,"up 3d,19h,29m",0,98.92%
CMU_COM_SCI_AP0023,"up 6d,19h,29m",0,98.54%
CMU_COM_SCI_AP0024,"up 6d,19h,29m",3,97.44%
CMU_COM_SCI_AP0025,"up 6d,19h,29m",0,99.61%
CMU_COM_SCI_AP0026,"up 2d,19h,29m",0,99.22%
CMU_COM_SCI_AP0027,"up 5d,19h,29m",2,99.55%
CMU_COM_SCI_AP0028,"up 2d,19h,29m",3,98.48%
CMU_COM_SCI_AP0029,"up 5d,19h,29m",5,99.80%
CMU_COM_SCI_AP0030,"up 7d,19h,29m",1,98.06%
CMU_COM_SCI_AP0459,"up 1d,19h,29m",1,97.38%
CMU_COM_SCI_AP0460,"up 5d,19h,29m",1,99.66%
CMU_COM_SCI_AP0461,"up 2d,19h,29m",0,98.41%
CMU_COM_SCI_AP0462,"up 2d,19h,29m",1,97.58%
CMU_COM_SCI_AP0463,"up 0d,19h,29m",0,99.25%
CMU_COM_SCI_AP0464,"up 2d,19h,29m",2,98.44%
CMU_COM_SCI_AP0465,"up 5d,19h,29m",3,99.53%
CMU_COM_SCI_AP0466,"up 5d,19h,29m",1,99.39%
CMU_COM_SCI_AP0467,"up 5d,19h,29m",0,99.53%
CMU_COM_SCI_AP0468,"up 4d,19h,29m",0,99.64%
CMU_COM_SCI_AP0469,"up 4d,19h,29m",0,99.48%
CMU_COM_SCI_AP0470,"up 4d,19h,29m",0,99.63%
CMU_COM_SCI_AP0471,"up 4d,19h,29m",0,99.63%
CMU_COM_SCI_AP0472,"up 4d,19h,29m",0,99.64%
CMU_COM_SCI_AP0473,"up 4d,19h,29m",0,99.62%
CMU_COM_SCI_AP0474,"up 4d,19h,29m",0,99.39%
CMU_COM_SCI_AP0475,"up 23d,14h,44m",0,99.61%
CMU_COM_SCI_AP0476,"up 5d,4h,39m",0,98.38%
CMU_COM_SCI_AP0477,"up 5d,4h,39m",0,98.21%
CMU_COM_SCI_AP0478,"up 2d,19h,29m",20,98.44%
CMU_COM_SCI_AP0479,"up 2d,19h,29m",1,98.44%
CMU_COM_SCI_AP0480,"up 5d,19h,29m",0,99.63%
CMU_COM_SCI_AP0481,"up 2d,19h,29m",3,97.85%
CMU_COM_SCI_AP0482,"up 4d,19h,29m",1,98.12%
CMU_COM_SCI_AP0483,"up 5d,19h,29m",0,99.27%
CMU_COM_SCI_AP0484,"up 5d,19h,29m",0,99.27%
CMU_COM_SCI_AP0485,"up 5d,19h,29m",3,99.80%
CMU_COM_SCI_AP0486,"up 5d,19h,29m",1,99.80%
CMU_COM_SCI_AP0487,"up 5d,19h,29m",0,99.80%
CMU_COM_SCI_AP0488,"up 4d,19h,29m",0,99.80%
CMU_COM_SCI_AP0489,"up 5d,19h,29m",0,99.80%
CMU_COM_SCI_AP0490,"up 4d,19h,29m",0,99.79%
CMU_COM_SCI_AP0491,"up 1d,0h,24m",0,95.64%
CMU_COM_SCI_AP0492,"up 2d,14h,44m",0,95.17%
CMU_COM_SCI_AP0493,"up 3d,17h,34m",0,95.71%
CMU_COM_SCI_AP0494,"up 4d,20h,4m",0,95.63%
CMU_COM_SCI_AP0495,"up 0d,19h,29m",0,98.58%
CMU_COM_SCI_AP0496,"up 2d,19h,29m",1,98.02%
CMU_COM_SCI_AP0497,"up 7d,19h,29m",0,98.59%
CMU_COM_SCI_AP0498,"up 0d,19h,29m",0,99.66%
CMU_COM_SCI_AP0499,"up 0d,19h,29m",0,99.56%
CMU_COM_SCI_AP0500,"up 2d,19h,29m",0,98.34%
CMU_COM_SCI_AP0501,"up 2d,19h,29m",2,98.27%
CMU_COM_SCI_AP0502,"up 2d,19h,29m",0,98.42%
CMU_COM_SCI_AP0503,"up 2d,19h,29m",0,98.47%
CMU_COM_SCI_AP0504,"up 5d,19h,29m",0,99.11%
CMU_COM_SCI_AP0505,"up 4d,19h,29m",0,99.11%
CMU_COM_SCI_AP0506,"up 2d,19h,29m",1,97.95%
CMU_COM_SCI_AP0507,"up 4d,19h,29m",0,99.13%
CMU_COM_SCI_AP0508,"up 5d,19h,29m",0,99.14%
CMU_COM_SCI_AP0509,"up 2d,19h,29m",0,99.58%
CMU_COM_SCI_AP0510,"up 4d,19h,29m",1,99.64%
CMU_COM_SCI_AP0511,"up 4d,19h,29m",2,99.79%
CMU_COM_SCI_AP0512,"up 4d,19h,29m",1,99.74%
CMU_COM_SCI_AP0513,"up 5d,19h,29m",0,99.65%
CMU_COM_SCI_AP0514,"up 5d,19h,29m",1,99.80%
CMU_COM_SCI_AP0515,"up 4d,19h,29m",0,98.65%
CMU_COM_SCI_AP0516,"up 4d,19h,29m",1,97.27%
CMU_COM_SCI_AP0517,"up 2d,19h,29m",1,98.05%
CMU_COM_SCI_AP0518,"up 5d,19h,29m",3,99.64%
CMU_COM_SCI_AP0519,"up 5d,19h,29m",1,99.79%
CMU_COM_SCI_AP0520,"up 0d,19h,29m",11,98.08%
CMU_COM_SCI_AP0521,"up 2d,19h,29m",1,98.01%
CMU_COM_SCI_AP0522,"up 0d,19h,29m",0,97.75%
CMU_COM_SCI_AP0523,"up 3d,19h,29m",0,98.67%
CMU_COM_SCI_AP0524,"up 4d,19h,29m",0,99.57%
CMU_COM_SCI_AP0525,"up 4d,19h,29m",1,99.22%
CMU_COM_SCI_AP0526,"up 2d,19h,29m",0,97.79%
CMU_COM_SCI_AP0527,"up 4d,19h,29m",0,99.22%
CMU_COM_SCI_AP0528,"up 5d,19h,29m",0,98.76%
CMU_COM_SCI_AP0529,"up 5d,19h,29m",0,99.56%
CMU_COM_SCI_AP0530,"up 3d,19h,29m",0,98.63%
CMU_COM_SCI_AP0531,"up 5d,19h,29m",2,99.62%
CMU_COM_SCI_AP0532,"up 5d,19h,29m",0,99.61%
CMU_COM_SCI_AP0533,"up 5d,19h,29m",0,99.61%
CMU_COM_SCI_AP0534,"up 4d,19h,29m",0,99.62%
CMU_COM_SCI_AP0535,"ma 219d,8h,42m",0,97.32%
CMU_COM_SCI_AP0536,"up 7d,19h,29m",0,99.77%
CMU_COM_SCI_AP0537,"up 7d,19h,29m",0,99.76%
CMU_COM_SCI_AP0538,"up 2d,19h,29m",2,99.76%
CMU_COM_SCI_AP0539,"up 4d,19h,29m",0,99.76%
CMU_COM_SCI_AP0540,"up 3d,19h,29m",0,98.40%
CMU_COM_SCI_AP0541,"up 0d,19h,29m",1,98.34%
CMU_COM_SCI_AP0542,"up 3d,19h,29m",1,97.87%
CMU_COM_SCI_AP0543,"up 3d,19h,29m",0,98.51%
CMU_COM_SCI_AP0544,"up 3d,19h,29m",12,98.41%
CMU_COM_SCI_AP0545,"up 3d,19h,29m",0,97.93%
CMU_COM_SCI_AP0546,"up 2d,19h,29m",6,98.44%
CMU_COM_SCI_AP0547,"up 5d,19h,29m",0,99.46%
CMU_COM_SCI_AP0548,"up 0d,19h,29m",0,99.50%
CMU_COM_SCI_AP0549,"up 3d,8h,14m",0,99.55%
CMU_COM_SCI_AP0550,"up 3d,19h,29m",25,98.45%
CMU_COM_SCI_AP0551,"up 5d,19h,29m",0,99.55%
CMU_COM_SCI_AP0552,"up 4d,19h,29m",0,99.55%
CMU_COM_SCI_AP0553,"up 2d,19h,29m",4,97.71%
CMU_COM_SCI_AP0554,"up 5d,19h,29m",1,99.83%
CMU_COM_SCI_AP0555,"up 4d,19h,29m",1,99.81%
CMU_COM_SCI_AP0556,"up 5d,19h,34m",0,99.54%
CMU_COM_SCI_AP0557,"up 5d,19h,34m",0,99.81%
CMU_COM_SCI_AP0558,"up 5d,19h,34m",0,99.81%
CMU_COM_SCI_AP0559,"up 5d,19h,34m",0,99.56%
CMU_COM_SCI_AP0560,"up 4d,19h,34m",3,99.71%
CMU_COM_SCI_AP0561,"up 4d,19h,34m",0,99.71%
CMU_COM_SCI_AP0562,"up 4d,19h,34m",2,99.55%
CMU_COM_SCI_AP0563,"up 3d,19h,34m",0,98.71%
CMU_COM_SCI_AP0564,"up 3d,19h,34m",1,98.42%
CMU_COM_SCI_AP0565,"up 5d,19h,34m",0,99.62%
CMU_COM_SCI_AP0566,"up 4d,19h,34m",0,99.46%
CMU_COM_SCI_AP0567,"up 5d,19h,34m",0,99.57%
CMU_COM_SCI_AP0568,"up 2d,19h,34m",0,97.86%
CMU_COM_SCI_AP0569,"up 2d,19h,34m",0,96.27%
CMU_COM_SCI_AP0570,"up 1d,19h,34m",0,99.52%
CMU_COM_SCI_AP0571,"up 4d,19h,34m",0,99.56%
CMU_COM_SCI_AP0572,"up 0d,19h,34m",0,99.57%
CMU_COM_SCI_AP0573,"up 7d,19h,34m",0,98.73%
CMU_COM_SCI_AP0574,"up 6d,19h,34m",0,98.39%
CMU_COM_SCI_AP0575,"up 1d,19h,34m",1,99.57%
CMU_COM_SCI_AP0576,"up 5d,19h,34m",2,99.30%
CMU_COM_SCI_AP0577,"up 1d,19h,34m",0,99.22%
CMU_COM_SCI_AP0578,"up 0d,19h,34m",2,99.47%
CMU_COM_SCI_AP0579,"up 5d,19h,34m",0,99.09%
CMU_COM_SCI_AP0580,"up 5d,19h,34m",0,99.57%
CMU_COM_SCI_AP0581,"up 5d,19h,34m",0,99.64%
CMU_COM_SCI_AP0582,"up 1d,19h,34m",0,99.57%
CMU_COM_SCI_AP0583,"up 4d,19h,34m",0,99.62%
CMU_COM_SCI_AP0584,"up 4d,19h,34m",2,99.62%
CMU_COM_SCI_AP0585,"up 5d,19h,34m",0,99.11%
CMU_COM_SCI_AP0586,"up 5d,19h,34m",3,99.27%
CMU_COM_SCI_AP0587,"up 4d,19h,34m",1,99.27%
CMU_COM_SCI_AP0588,"ma 147d,6h,52m",0,99.06%
CMU_COM_SCI_AP0589,"ma 147d,6h,51m",0,99.30%
CMU_COM_SCI_AP0590,"up 2d,19h,34m",1,98.40%
CMU_COM_SCI_AP0591,"up 1d,19h,34m",1,97.34%
CMU_COM_SCI_AP4836,"up 4d,19h,34m",0,99.56%
CMU_COM_SCI_AP4837,"up 3d,19h,34m",0,90.23%
CMU_COM_SCI_AP4838,"up 3d,19h,34m",3,90.31%
CMU_COM_SCI_AP4839,"up 3d,19h,34m",4,98.83%
CMU_COM_SCI_AP4840,"up 3d,19h,34m",1,99.63%
CMU_COM_SCI_AP4841,"up 5d,19h,34m",0,99.59%
CMU_COM_SCI_AP4842,"up 5d,19h,34m",1,99.23%
CMU_COM_SCI_AP4843,"up 2d,19h,34m",1,99.54%
CMU_COM_SCI_AP4844,"up 2d,19h,34m",0,99.00%
CMU_COM_SCI_AP4845,"up 2d,19h,34m",0,99.55%
CMU_COM_SCI_AP4846,"up 5d,19h,34m",0,99.58%
CMU_COM_SCI_AP4847,"up 0d,19h,34m",0,99.68%
CMU_COM_SCI_AP4848,"up 5d,19h,34m",0,99.68%
CMU_COM_SCI_AP4849,"up 4d,19h,34m",0,99.57%
CMU_COM_SCI_AP4850,"up 5d,19h,34m",0,99.59%
CMU_COM_SCI_AP4851,"up 5d,19h,34m",0,99.45%
CMU_COM_SCI_AP4852,"up 5d,19h,34m",2,99.69%
CMU_COM_SCI_AP4853,"up 6d,19h,34m",4,99.58%
CMU_COM_SCI_AP4854,"up 5d,19h,34m",0,99.55%
CMU_COM_SCI_AP4855,"up 3d,19h,34m",11,98.16%
CMU_COM_SCI_AP4856,"up 4d,19h,34m",0,98.68%
CMU_COM_SCI_AP4857,"up 3d,19h,34m",0,98.93%
CMU_COM_SCI_AP4858,"up 5d,19h,34m",1,99.50%
CMU_COM_SCI_AP4859,"up 3d,19h,34m",1,99.40%
CMU_COM_SCI_AP4860,"up 5d,19h,34m",0,99.61%
CMU_COM_SCI_AP4861,"up 3d,19h,34m",0,99.29%
CMU_COM_SCI_AP4862,"up 5d,19h,34m",1,99.62%
CMU_COM_SCI_AP4863,"up 4d,19h,34m",1,99.52%
CMU_COM_SCI_AP4864,"up 4d,19h,34m",0,99.61%
CMU_COM_SCI_AP4865,"up 4d,19h,34m",1,99.61%
CMU_COM_SCI_AP4866,"up 4d,19h,34m",1,99.57%
CMU_COM_SCI_AP4867,"up 4d,19h,34m",0,99.61%
CMU_COM_SCI_AP4868,"up 4d,19h,34m",0,99.51%
CMU_COM_SCI_AP4869,"up 4d,19h,34m",0,99.51%
CMU_COM_SCI_AP4870,"up 4d,19h,34m",0,99.61%
CMU_COM_SCI_AP4871,"up 4d,19h,34m",7,99.61%
CMU_COM_SCI_AP4872,"up 0d,19h,34m",2,99.23%
CMU_COM_SCI_AP4873,"up 4d,19h,34m",0,99.28%
CMU_COM_SCI_AP4874,"up 4d,19h,34m",1,99.28%
CMU_COM_SCI_AP4875,"up 3d,19h,34m",1,99.28%
CMU_COM_SCI_AP4876,"up 4d,19h,34m",1,99.29%
CMU_COM_SCI_AP4877,"up 5d,19h,34m",0,99.28%
CMU_COM_SCI_AP4878,"up 2d,19h,34m",0,98.85%
CMU_COM_SCI_AP4879,"up 2d,19h,34m",0,98.81%
CMU_COM_SCI_AP4880,"up 3d,19h,34m",1,98.35%
CMU_COM_SCI_AP4881,"up 3d,19h,34m",0,98.59%
CMU_COM_SCI_AP4882,"up 2d,19h,34m",2,98.49%
CMU_COM_SCI_AP4883,"up 0d,19h,34m",0,97.69%
CMU_COM_SCI_AP4884,"up 3d,19h,34m",1,99.29%
CMU_COM_SCI_AP4885,"up 10d,19h,34m",0,99.23%
CMU_COM_SCI_AP4886,"up 4d,19h,34m",0,98.65%
CMU_COM_SCI_AP4887,"up 1d,19h,34m",0,99.23%
CMU_COM_SCI_AP4888,"up 5d,19h,34m",0,99.28%
CMU_COM_SCI_AP4889,"up 3d,19h,34m",0,98.21%
CMU_COM_SCI_AP4890,"up 3d,19h,34m",0,98.55%
CMU_COM_SCI_AP4891,"up 3d,19h,34m",0,98.50%
CMU_COM_SCI_AP4892,"up 4d,19h,34m",0,99.28%
CMU_COM_SCI_AP4893,"up 4d,19h,34m",0,99.27%
CMU_COM_SCI_AP4894,"up 4d,19h,34m",0,99.28%
CMU_COM_SCI_AP4895,"up 4d,19h,34m",1,99.28%
CMU_COM_SCI_AP4896,"up 4d,19h,34m",5,99.29%
CMU_COM_SCI_AP4897,"up 9d,19h,34m",0,99.10%
CMU_COM_SCI_AP4898,"up 1d,19h,34m",0,98.02%
CMU_COM_SCI_AP4899,"up 4d,19h,34m",0,99.28%
CMU_COM_SCI_AP4900,"up 3d,19h,34m",0,98.58%
CMU_COM_SCI_AP4901,"up 2d,19h,34m",0,98.38%
CMU_COM_SCI_AP4902,"up 3d,19h,34m",0,98.43%
CMU_COM_SCI_AP4903,"up 3d,19h,34m",0,98.50%
CMU_COM_SCI_AP4904,"up 3d,19h,34m",0,96.44%
CMU_COM_SCI_AP4905,"up 2d,19h,34m",1,98.35%
CMU_COM_SCI_AP4906,"up 1d,19h,34m",0,99.15%
CMU_COM_SCI_AP4907,"up 2d,19h,34m",0,98.33%
CMU_COM_SCI_AP4908,"up 10d,19h,34m",0,98.33%
CMU_COM_SCI_AP4909,"up 4d,19h,34m",2,99.26%
CMU_COM_SCI_AP4910,"up 0d,19h,34m",1,99.05%
CMU_COM_SCI_AP4911,"up 4d,19h,34m",0,98.39%
CMU_COM_SCI_AP4912,"up 5d,19h,34m",0,99.22%
CMU_COM_SCI_AP4913,"up 5d,19h,34m",0,99.32%
CMU_COM_SCI_AP4914,"up 10d,19h,34m",0,99.27%
CMU_COM_SCI_AP4915,"up 5d,19h,34m",0,99.27%
CMU_COM_SCI_AP4916,"up 5d,19h,34m",0,99.32%
CMU_COM_SCI_AP4917,"up 3d,19h,34m",0,98.17%
CMU_COM_SCI_AP4918,"up 1d,19h,34m",0,99.26%
CMU_COM_SCI_AP4919,"up 4d,19h,34m",0,98.69%
CMU_COM_SCI_AP4920,"up 3d,19h,34m",0,98.55%
CMU_COM_SCI_AP4921,"up 10d,19h,34m",0,98.49%
CMU_COM_SCI_AP4922,"up 5d,19h,34m",0,99.30%
CMU_COM_SCI_AP4923,"up 4d,19h,34m",1,98.17%
CMU_COM_SCI_AP4924,"up 4d,19h,34m",0,99.22%
CMU_COM_SCI_AP4925,"up 3d,19h,34m",0,99.13%
CMU_COM_SCI_AP4926,"up 5d,19h,34m",0,99.30%
CMU_COM_SCI_AP4927,"up 2d,19h,34m",0,99.20%
CMU_COM_SCI_AP4928,"up 3d,19h,34m",0,99.01%
CMU_COM_SCI_AP4929,"up 4d,19h,34m",0,98.11%
CMU_COM_SCI_AP4930,"up 4d,19h,34m",0,99.00%
CMU_COM_SCI_AP4931,"up 4d,19h,34m",0,99.22%
CMU_COM_SCI_AP4932,"up 0d,19h,34m",0,99.25%
CMU_COM_SCI_AP4933,"up 4d,19h,34m",1,99.68%
CMU_COM_SCI_AP4934,"up 3d,19h,34m",1,99.26%
CMU_COM_SCI_AP4935,"up 3d,19h,34m",0,98.23%
CMU_COM_SCI_AP4936,"up 3d,19h,34m",0,98.39%
CMU_COM_SCI_AP4937,"up 5d,19h,34m",2,99.73%
CMU_COM_SCI_AP4938,"up 3d,19h,34m",1,99.40%
CMU_COM_SCI_AP4939,"up 3d,19h,34m",2,99.25%
CMU_COM_SCI_AP4940,"up 3d,19h,34m",1,99.43%
CMU_COM_SCI_AP4941,"up 3d,19h,34m",1,98.15%
CMU_COM_SCI_AP4942,"up 4d,19h,34m",0,99.59%
CMU_COM_SCI_AP4943,"up 2d,12h,34m",0,99.72%
CMU_COM_SCI_AP4944,"up 0d,19h,34m",1,99.63%
CMU_COM_SCI_AP4945,"up 3d,19h,34m",0,98.77%
CMU_COM_SCI_AP4946,"up 4d,19h,34m",0,99.24%
CMU_COM_SCI_AP4947,"up 5d,19h,34m",1,99.80%
CMU_COM_SCI_AP4948,"up 0d,19h,34m",1,98.93%
CMU_COM_SCI_AP4949,"up 5d,19h,34m",1,99.61%
CMU_COM_SCI_AP4950,"up 3d,19h,34m",2,99.17%
CMU_COM_SCI_AP4951,"up 5d,19h,34m",0,99.79%
CMU_COM_SCI_AP4952,"up 3d,19h,34m",0,99.25%
CMU_COM_SCI_AP4953,"up 2d,19h,34m",3,98.65%
CMU_COM_SCI_AP4954,"up 5d,19h,34m",10,99.59%
CMU_COM_SCI_AP4955,"up 2d,19h,34m",1,98.66%
CMU_COM_SCI_AP4956,"up 5d,19h,34m",1,99.59%
CMU_COM_SCI_AP4957,"up 5d,19h,34m",1,99.50%
CMU_COM_SCI_AP4958,"up 5d,19h,34m",1,99.59%
CMU_COM_SCI_AP4959,"up 5d,19h,34m",0,99.57%
CMU_COM_SCI_AP4960,"up 4d,19h,34m",0,99.50%
CMU_COM_SCI_AP4961,"up 5d,19h,34m",0,99.50%
CMU_COM_SCI_AP4962,"up 4d,19h,34m",0,99.50%
CMU_COM_SCI_AP4963,"up 5d,19h,34m",0,99.58%
CMU_COM_SCI_AP4964,"up 2d,19h,34m",0,99.47%
CMU_COM_SCI_AP4965,"up 3d,19h,34m",0,98.86%
CMU_COM_SCI_AP4966,"up 2d,19h,34m",0,98.56%
CMU_COM_SCI_AP4967,"up 7d,19h,34m",1,99.52%
CMU_COM_SCI_AP4968,"up 7d,19h,34m",1,99.53%
CMU_COM_SCI_AP4969,"up 7d,19h,34m",0,99.53%
CMU_COM_SCI_AP4970,"up 6d,19h,34m",0,98.47%
CMU_COM_SCI_AP4971,"up 7d,19h,34m",0,99.53%
CMU_COM_SCI_AP4972,"up 7d,19h,34m",0,99.53%
CMU_COM_SCI_AP4973,"up 7d,19h,34m",0,99.53%
CMU_COM_SCI_AP4974,"up 7d,19h,34m",18,98.59%
CMU_COM_SCI_AP4975,"up 2d,19h,34m",3,99.34%
CMU_COM_SCI_AP4976,"up 7d,19h,34m",0,99.53%
CMU_COM_SCI_AP4977,"up 7d,19h,34m",2,98.14%
CMU_COM_SCI_AP4978,"up 7d,19h,34m",0,99.53%
CMU_COM_SCI_AP4979,"up 7d,19h,34m",0,99.53%
CMU_COM_SCI_AP4980,"up 7d,19h,34m",0,98.14%
CMU_COM_SCI_AP4981,"up 7d,19h,34m",1,99.53%
CMU_COM_SCI_AP4982,"up 7d,19h,34m",1,99.43%
CMU_COM_SCI_AP4983,"up 0d,19h,34m",0,98.93%
CMU_COM_SCI_AP4984,"up 7d,19h,34m",0,99.53%
CMU_COM_SCI_AP4985,"up 7d,19h,34m",0,99.53%
CMU_COM_SCI_AP4986,"up 7d,19h,34m",1,99.24%
CMU_COM_SCI_AP4987,"up 7d,19h,34m",0,96.57%
CMU_COM_SCI_AP4988,"up 5d,19h,34m",0,99.18%
CMU_COM_SCI_AP4989,"up 4d,19h,34m",0,99.21%
CMU_COM_SCI_AP4990,"up 4d,19h,34m",0,99.21%
CMU_COM_SCI_AP4991,"up 2d,19h,34m",0,97.57%
CMU_COM_SCI_AP4992,"up 2d,19h,34m",1,99.14%
CMU_COM_SCI_AP4993,"up 2d,19h,34m",0,98.66%
CMU_COM_SCI_AP4994,"up 1d,19h,34m",1,98.45%
CMU_COM_SCI_AP4995,"up 4d,19h,34m",0,99.47%
CMU_COM_SCI_AP4996,"up 4d,19h,34m",0,99.36%
CMU_COM_SCI_AP4997,"up 3d,19h,34m",0,99.19%
CMU_COM_SCI_AP4998,"up 3d,19h,34m",0,98.36%
CMU_COM_SCI_AP4999,"up 4d,19h,34m",0,99.47%
CMU_COM_SCI_AP5000,"up 4d,19h,34m",0,99.47%
CMU_COM_SCI_AP5001,"up 4d,19h,34m",0,99.47%
CMU_COM_SCI_AP5002,"up 4d,19h,34m",0,99.47%
CMU_COM_SCI_AP5003,"up 5d,19h,34m",0,99.23%
CMU_COM_SCI_AP5004,"up 5d,19h,34m",0,99.47%
CMU_COM_SCI_AP5005,"up 5d,19h,34m",0,99.15%
CMU_COM_SCI_AP5006,"up 3d,19h,34m",0,98.50%
CMU_COM_SCI_AP5007,"up 5d,19h,34m",0,99.15%
CMU_COM_SCI_AP5008,"up 5d,19h,34m",0,99.05%
CMU_COM_SCI_AP5009,"up 3d,19h,34m",3,99.51%
CMU_COM_SCI_AP5010,"up 5d,19h,34m",0,99.05%
CMU_COM_SCI_AP5011,"up 5d,19h,34m",0,99.15%
CMU_COM_SCI_AP5012,"up 4d,19h,34m",0,99.15%
CMU_COM_SCI_AP5013,"up 4d,19h,34m",0,99.15%
CMU_COM_SCI_AP5014,"up 3d,19h,34m",0,99.00%
CMU_COM_SCI_AP5015,"up 4d,19h,34m",0,99.04%
CMU_COM_SCI_AP5016,"up 5d,19h,34m",1,99.15%
CMU_COM_SCI_AP5017,"up 5d,19h,34m",0,99.15%
CMU_COM_SCI_AP5018,"up 5d,19h,34m",0,99.15%
CMU_COM_SCI_AP5019,"up 2d,19h,34m",1,98.16%
CMU_COM_SCI_AP5020,"up 3d,19h,34m",0,98.26%
CMU_COM_SCI_AP5021,"up 5d,19h,34m",0,99.15%
CMU_COM_SCI_AP5022,"up 5d,19h,34m",0,99.15%
CMU_COM_SCI_AP5023,"up 5d,19h,34m",0,99.05%
CMU_COM_SCI_AP5024,"up 4d,19h,34m",0,99.15%
CMU_COM_SCI_AP5025,"up 2d,19h,34m",0,97.44%
CMU_COM_SCI_AP5026,"up 1d,19h,34m",1,98.93%
CMU_COM_SCI_AP5027,"up 3d,19h,34m",0,98.78%
CMU_COM_SCI_AP5028,"up 3d,19h,34m",0,98.77%
CMU_COM_SCI_AP5029,"up 3d,19h,34m",0,98.69%
CMU_COM_SCI_AP5030,"up 3d,19h,34m",0,98.78%
CMU_COM_SCI_AP5031,"up 1d,19h,34m",0,99.56%
CMU_COM_SCI_AP5032,"up 1d,19h,34m",0,99.56%
CMU_COM_SCI_AP5033,"up 1d,19h,34m",0,99.56%
CMU_COM_SCI_AP5034,"up 1d,19h,34m",3,98.88%
CMU_COM_SCI_AP5035,"up 1d,19h,34m",0,99.56%
CMU_COM_SCI_AP5036,"up 5d,19h,34m",0,99.30%
CMU_COM_SCI_AP5037,"up 4d,19h,34m",0,99.30%
CMU_COM_SCI_AP5038,"up 5d,19h,34m",0,99.30%
CMU_COM_SCI_AP5039,"up 4d,19h,34m",0,99.30%
CMU_COM_SCI_AP5040,"up 4d,19h,34m",1,99.15%
CMU_COM_SCI_AP5041,"up 4d,19h,34m",0,99.30%
CMU_COM_SCI_AP5042,"up 4d,19h,34m",0,99.30%
CMU_COM_SCI_AP5043,"up 5d,19h,34m",4,99.59%
CMU_COM_SCI_AP5044,"up 4d,19h,34m",0,99.59%
CMU_COM_SCI_AP5045,"up 5d,19h,34m",0,99.59%
CMU_COM_SCI_AP5046,"up 4d,19h,19m",0,99.64%
CMU_COM_SCI_AP5047,"up 23d,14h,49m",0,99.44%
CMU_COM_SCI_AP5048,"up 29d,13h,49m",0,99.44%
CMU_COM_SCI_AP5049,"up 4d,19h,34m",0,99.59%
CMU_COM_SCI_AP5050,"up 4d,19h,34m",0,99.59%
CMU_COM_SCI_AP5051,"up 4d,19h,34m",0,99.53%
CMU_COM_SCI_AP5052,"up 4d,19h,34m",0,99.53%
CMU_COM_SCI_AP5053,"up 3d,19h,34m",0,98.58%
CMU_COM_SCI_AP5054,"up 29d,13h,49m",4,99.43%
CMU_COM_SCI_AP5055,"up 25d,15h,24m",0,99.44%
CMU_COM_SCI_AP5056,"up 5d,19h,34m",0,99.64%
CMU_COM_SCI_AP5057,"up 5d,19h,34m",1,99.64%
CMU_COM_SCI_AP5058,"up 5d,19h,34m",0,99.65%
CMU_COM_SCI_AP5059,"up 5d,19h,34m",0,99.64%
CMU_COM_SCI_AP5060,"up 23d,14h,49m",0,99.44%
CMU_COM_SCI_AP5061,"up 5d,4h,44m",0,98.57%
CMU_COM_SCI_AP5062,"up 23d,14h,49m",0,99.44%
CMU_COM_SCI_AP5063,"up 5d,4h,44m",0,98.72%
CMU_COM_SCI_AP5064,"up 23d,14h,49m",0,99.44%
CMU_COM_SCI_AP5065,"up 3d,19h,34m",0,98.67%
CMU_COM_SCI_AP5066,"up 3d,19h,34m",1,98.67%
CMU_COM_SCI_AP5067,"up 2d,19h,34m",10,98.82%
CMU_COM_SCI_AP5068,"up 5d,19h,34m",1,99.47%
CMU_COM_SCI_AP5069,"up 5d,19h,34m",0,99.47%
CMU_COM_SCI_AP5070,"up 5d,19h,34m",0,99.47%
CMU_COM_SCI_AP5071,"up 3d,19h,34m",0,99.12%
